codigo,nombre,temperatura,luminosidad,saturacion,familia_visual,estilos_recomendados,ambientes_recomendados,combina_con,contrasta_con,descripcion_tecnica,nivel_luminosidad,nivel_saturacion,sensacion_visual
10BB 07/150,Noche Ártica,Frío,2,5,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
10BB 32/262,Noche Estrellada,Frío,4,5,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,Bajo,Media,Suave;Frío;Sereno;Natural
52BB 08/128,Noche Impenetrable,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
70BG 23/276,Noche Tropical,Frío,3,6,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (3/10) y saturación media (6/10) que genera profundidad.,Bajo,Media,Profundo;Frío;Sereno;Natural
22BB 08/161,Noches de Añil,Frío,2,5,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
90BG 72/088,Nube Suave,Frío,7,4,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
70BB 65/056,Oasis Azul,Frío,7,2,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Frío;Sereno
06BB 71/091,Oceánico,Frío,7,4,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
05BB 59/165,Océano Bravo,Frío,6,6,Azulado,Contemporáneo,Living,Blanco;Gris claro;Negro mate;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación media (6/10) que equilibra el espacio.,Medio,Media,Suave;Frío;Sereno;Natural
50BB 06/163,Océano Tranquilo *,Frío,1,5,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (1/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
81BG 17/262,Ola de Poseidón,Frío,2,7,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación alta (7/10) que genera profundidad.,Muy Bajo,Alta,Profundo;Frío;Sereno;Alegre
70BG 09/171,Ola Real,Frío,2,6,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación media (6/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
70BG 31/332,Olas de Hawaii,Frío,4,7,Azulado,Industrial;Contemporáneo;Pop;Maximalista,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación alta (7/10) que equilibra el espacio.,Bajo,Alta,Suave;Frío;Sereno;Alegre
70BG 14/243,Orgullo Marcial,Frío,2,9,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación muy alta (9/10) que genera profundidad.,Muy Bajo,Muy Alta,Profundo;Frío;Sereno;Alegre
90BG 31/124,Orilla del Lago Azul,Frío,4,3,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio.,Bajo,Baja,Suave;Frío;Sereno;Sobrio
56BB 45/240,Orquídea Sublime,Frío,5,5,Azulado,Industrial;Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio.,Medio,Media,Suave;Frío;Sereno;Natural
67BB 09/166,Oscuridad Profunda,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
56BB 07/196,Pacífico Profundo,Frío,1,5,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (1/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
50BB 72/032,Parada de Tren,Frío,7,2,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Frío;Sereno
50BB 46/129,Paz,Frío,5,3,Azulado,Industrial;Contemporáneo,Dormitorio;Pasillo;Baño;Home office,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Frío;Sereno;Sobrio
86BG 43/321,Pelourinho,Frío,5,7,Azulado,Industrial;Contemporáneo;Pop;Maximalista,Baño;Home office,Blanco;Gris claro;Negro mate;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación alta (7/10) que equilibra el espacio.,Medio,Alta,Suave;Frío;Sereno;Alegre
50BG 76/079,Perla del Pacífico,Frío,8,4,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
90BG 42/106,Pico de Neblina,Frío,5,3,Azulado,Industrial;Contemporáneo,Dormitorio;Pasillo;Baño;Home office,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Frío;Sereno;Sobrio
90BG 14/337,Planetario,Frío,2,10,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación muy alta (10/10) que genera profundidad.,Muy Bajo,Muy Alta,Profundo;Frío;Sereno;Alegre
42BB 23/348,Playa Pasional,Frío,3,5,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (3/10) y saturación media (5/10) que genera profundidad.,Bajo,Media,Profundo;Frío;Sereno;Natural
17BB 08/104,Pozo Profundo,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
55BG 74/117,Primera Edición,Frío,7,5,Azulado,Contemporáneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,Alto,Media,Luminoso;Amplio;Frío;Sereno
66BB 06/077,Profundidad del Océano,Frío,1,3,Azulado,Industrial;Contemporáneo;Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (1/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
70BG 32/238,Puerto Oculto,Frío,4,5,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,Bajo,Media,Suave;Frío;Sereno;Natural
50BB 72/045,Puesta del Sol,Frío,7,2,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Frío;Sereno
70BG 24/380,Rayo Azul,Frío,3,10,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (3/10) y saturación muy alta (10/10) que genera profundidad.,Bajo,Muy Alta,Profundo;Frío;Sereno;Alegre
30BB 72/040,Realidad Virtual,Frío,7,2,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Frío;Sereno
58BB 12/390,Reino,Frío,2,8,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación alta (8/10) que genera profundidad.,Muy Bajo,Alta,Profundo;Frío;Sereno;Alegre
50BG 10/175,Rendez-Vous Azul,Frío,2,5,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación media (5/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
90BG 17/120,Río de Piedra,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
30BB 63/084,Sala de Lectura,Frío,7,3,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
47BB 14/349,Sangre Real *,Frío,2,8,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación alta (8/10) que genera profundidad.,Muy Bajo,Alta,Profundo;Frío;Sereno;Alegre
70BB 14/202,Satisfacción,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
10BB 28/116,Saturno Frío,Frío,3,2,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (3/10) y saturación muy baja (2/10) que genera profundidad.,Bajo,Muy Baja,Profundo;Frío;Sereno;Sobrio
01BB 59/109,Sensación Feliz,Frío,6,4,Azulado,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Frío;Sereno;Natural
33BB 61/174,Sensación Festiva,Frío,6,6,Azulado,Contemporáneo,Living,Blanco;Gris claro;Negro mate;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación media (6/10) que equilibra el espacio.,Medio,Media,Suave;Frío;Sereno;Natural
45BB 37/281,Sensación Francesa,Frío,4,5,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,Bajo,Media,Suave;Frío;Sereno;Natural
37BG 26/349,Sensación Neptuno,Frío,3,10,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (3/10) y saturación muy alta (10/10) que genera profundidad.,Bajo,Muy Alta,Profundo;Frío;Sereno;Alegre
11BB 15/359,Sentimiento Fabuloso,Frío,2,10,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación muy alta (10/10) que genera profundidad.,Muy Bajo,Muy Alta,Profundo;Frío;Sereno;Alegre
70BB 40/062,Silueta,Frío,4,2,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Frío;Sereno;Sobrio
45BB 18/339,Sirena de Policía,Frío,2,6,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación media (6/10) que genera profundidad.,Muy Bajo,Media,Profundo;Frío;Sereno;Natural
90BG 56/088,Sombra de Duda,Frío,6,3,Azulado,Contemporáneo,Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Frío;Sereno;Sobrio
70BB 55/044,Sombra Lunar,Frío,6,2,Azulado,Contemporáneo,Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Frío;Sereno;Sobrio
70BG 72/086,Sonata de Domingo,Frío,7,4,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
54BB 66/088,Suave Lavanda,Frío,7,4,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
28BB 72/039,Sueño Eterno,Frío,7,2,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Frío;Sereno
90BG 11/101,Tempestad Inminente,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
30BB 33/211,Tira de Lona,Frío,4,4,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación baja (4/10) que equilibra el espacio.,Bajo,Baja,Suave;Frío;Sereno;Natural
50BB 45/185,Toque Florido,Frío,5,4,Azulado,Industrial;Contemporáneo,Dormitorio;Pasillo;Baño;Home office,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Frío;Sereno;Natural
89BG 72/060,Toque Matinal,Frío,7,3,Azulado,Minimalista;Nórdico;Japandi,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
36BB 15/398,Tormenta Eléctrica,Frío,2,10,Azulado,Industrial;Contemporáneo;Pop;Maximalista;Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate;Blanco roto;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación muy alta (10/10) que genera profundidad.,Muy Bajo,Muy Alta,Profundo;Frío;Sereno;Alegre
98BG 45/237,Torrente de Agua,Frío,5,6,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Neutros,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación media (6/10) que equilibra el espacio.,Medio,Media,Suave;Frío;Sereno;Natural
50BB 10/112,Trato Real,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
58BB 62/119,Uva Magnífica,Frío,6,4,Azulado,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Frío;Sereno;Natural
30BB 17/158,Vals Azul,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
21BB 52/181,Vasto Océano,Frío,6,5,Azulado,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación media (5/10) que equilibra el espacio.,Medio,Media,Suave;Frío;Sereno;Natural
90BG 63/072,Velo Azul,Frío,7,3,Azulado,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Negro mate;Grafito;Terracota;Mostaza,Azulado frío de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Frío;Sereno
54BB 41/237,Versalles,Frío,4,5,Azulado,Industrial;Contemporáneo,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,Bajo,Media,Suave;Frío;Sereno;Natural
10BB 18/106,Vía Láctea,Frío,2,2,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación muy baja (2/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Frío;Sereno;Sobrio
