codigo,nombre,hex,rgb,familia,subfamilia,url,imagen,temperatura,luminosidad,saturacion,nivel_luminosidad,nivel_saturacion,familia_visual,estilos_recomendados,ambientes_oficiales,ambientes_recomendados,combina_con,contrasta_con,sensacion_visual,descripcion_tecnica,descripcion_alba,superficies,texto_conocimiento
35YY 74/372,Junquillo,#FED58F,"254,213,143",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/junquillo-35yy-74-372-1671936,imagenes/35YY74372.jpg,Cálido,7,10,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación muy alta (10/10) que aporta amplitud visual.,,,"Color Alba 35YY 74/372 — Junquillo. HEX #FED58F, RGB 254,213,143. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (7/10); saturación Muy Alta (10/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación muy alta (10/10) que aporta amplitud visual."
30YY 74/121,Lana Alpina,#EBDBC5,"235,219,197",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/lana-alpina-30yy-74-121-1671891,imagenes/30YY74121.jpg,Cálido,8,5,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 30YY 74/121 — Lana Alpina. HEX #EBDBC5, RGB 235,219,197. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (8/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación media (5/10) que aporta amplitud visual."
25YY 85/108,Leche de Coco,#F4E7CE,"244,231,206",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/leche-de-coco-25yy-85-108-1671560,imagenes/25YY85108.jpg,Cálido,8,7,Alto,Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación alta (7/10) que aporta amplitud visual.,,,"Color Alba 25YY 85/108 — Leche de Coco. HEX #F4E7CE, RGB 244,231,206. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (8/10); saturación Alta (7/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación alta (7/10) que aporta amplitud visual."
10YY 69/130,Leche y Miel,#E8D3BD,"232,211,189",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/leche-y-miel-10yy-69-130-1671319,imagenes/10YY69130.jpg,Cálido,7,5,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 10YY 69/130 — Leche y Miel. HEX #E8D3BD, RGB 232,211,189. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
10YY 16/217,Leña,#826544,"130,101,68",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/lena-10yy-16-217-1671274,imagenes/10YY16217.jpg,Cálido,2,4,Muy Bajo,Baja,Terracota,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,,,"Color Alba 10YY 16/217 — Leña. HEX #826544, RGB 130,101,68. Familia oficial: Dorado. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (4/10). Familia visual: Terracota. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad."
38YY 72/117,Leyenda Indígena,#E9DBC5,"233,219,197",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/leyenda-indigena-38yy-72-117-1671957,imagenes/38YY72117.jpg,Cálido,7,5,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 38YY 72/117 — Leyenda Indígena. HEX #E9DBC5, RGB 233,219,197. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
09YY 18/226,Licor de Coñac,#896A46,"137,106,70",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/licor-de-conac-09yy-18-226-3136950,imagenes/09YY18226.jpg,Cálido,2,4,Muy Bajo,Baja,Terracota,Dramático,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,,,"Color Alba 09YY 18/226 — Licor de Coñac. HEX #896A46, RGB 137,106,70. Familia oficial: Dorado. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (4/10). Familia visual: Terracota. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad."
10YY 60/224,Licor de Crema,#E4C39F,"228,195,159",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/licor-de-crema-10yy-60-224-1671311,imagenes/10YY60224.jpg,Cálido,6,6,Medio,Media,Arena,Rústico;Mediterráneo,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Arena cálido de luminosidad medio (6/10) y saturación media (6/10) que equilibra el espacio.,,,"Color Alba 10YY 60/224 — Licor de Crema. HEX #E4C39F, RGB 228,195,159. Familia oficial: Dorado. Temperatura Cálido; luminosidad Medio (6/10); saturación Media (6/10). Familia visual: Arena. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Arena cálido de luminosidad medio (6/10) y saturación media (6/10) que equilibra el espacio."
10YY 35/543,Licor de Damasco,#D19038,"209,144,56",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/licor-de-damasco-10yy-35-543-1671288,imagenes/10YY35543.jpg,Cálido,4,7,Bajo,Alta,Terracota,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Terracota cálido de luminosidad bajo (4/10) y saturación alta (7/10) que equilibra el espacio.,,,"Color Alba 10YY 35/543 — Licor de Damasco. HEX #D19038, RGB 209,144,56. Familia oficial: Dorado. Temperatura Cálido; luminosidad Bajo (4/10); saturación Alta (7/10). Familia visual: Terracota. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad bajo (4/10) y saturación alta (7/10) que equilibra el espacio."
24YY 39/319,Licor de Nuez,#C39E67,"195,158,103",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/licor-de-nuez-24yy-39-319-1671542,imagenes/24YY39319.jpg,Cálido,4,5,Bajo,Media,Terracota,Contemporáneo,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Terracota cálido de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,,,"Color Alba 24YY 39/319 — Licor de Nuez. HEX #C39E67, RGB 195,158,103. Familia oficial: Dorado. Temperatura Cálido; luminosidad Bajo (4/10); saturación Media (5/10). Familia visual: Terracota. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Contemporáneo. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio."
30YY 63/231,Licor de Whisky,#E6CAA1,"230,202,161",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/licor-de-whisky-30yy-63-231-1671875,imagenes/30YY63231.jpg,Cálido,7,6,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación media (6/10) que aporta amplitud visual.,,,"Color Alba 30YY 63/231 — Licor de Whisky. HEX #E6CAA1, RGB 230,202,161. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (6/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación media (6/10) que aporta amplitud visual."
20YY 70/138,Lino Americano,#E8D4BC,"232,212,188",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/lino-americano-20yy-70-138-1671495,imagenes/20YY70138.jpg,Cálido,7,5,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 20YY 70/138 — Lino Americano. HEX #E8D4BC, RGB 232,212,188. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
30YY 71/138,Lino Blanco,#E9D8BE,"233,216,190",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/lino-blanco-30yy-71-138-1671887,imagenes/30YY71138.jpg,Cálido,7,5,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 30YY 71/138 — Lino Blanco. HEX #E9D8BE, RGB 233,216,190. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
08YY 56/528,Lirio,#F9B462,"249,180,98",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/lirio-08yy-56-528-1671058,imagenes/08YY56528.jpg,Cálido,6,9,Medio,Muy Alta,Arena,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Arena cálido de luminosidad medio (6/10) y saturación muy alta (9/10) que equilibra el espacio.,,,"Color Alba 08YY 56/528 — Lirio. HEX #F9B462, RGB 249,180,98. Familia oficial: Dorado. Temperatura Cálido; luminosidad Medio (6/10); saturación Muy Alta (9/10). Familia visual: Arena. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Arena cálido de luminosidad medio (6/10) y saturación muy alta (9/10) que equilibra el espacio."
50YY 83/114,Lirio de Pascua,#F3E7CE,"243,231,206",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/lirio-de-pascua-50yy-83-114-1672402,imagenes/50YY83114.jpg,Cálido,8,6,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación media (6/10) que aporta amplitud visual.,,,"Color Alba 50YY 83/114 — Lirio de Pascua. HEX #F3E7CE, RGB 243,231,206. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (8/10); saturación Media (6/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación media (6/10) que aporta amplitud visual."
05YY 52/658,Llama de Gas,#FEA93A,"254,169,58",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/llama-de-gas-05yy-52-658-1671039,imagenes/05YY52658.jpg,Cálido,5,10,Medio,Muy Alta,Arena,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Arena cálido de luminosidad medio (5/10) y saturación muy alta (10/10) que equilibra el espacio.,,,"Color Alba 05YY 52/658 — Llama de Gas. HEX #FEA93A, RGB 254,169,58. Familia oficial: Dorado. Temperatura Cálido; luminosidad Medio (5/10); saturación Muy Alta (10/10). Familia visual: Arena. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Arena cálido de luminosidad medio (5/10) y saturación muy alta (10/10) que equilibra el espacio."
40YY 48/750,Luces Teatrales *,#E2AE00,"226,174,0",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/luces-teatrales-40yy-48-750-1671993,imagenes/40YY48750.jpg,Cálido,5,10,Medio,Muy Alta,Terracota,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Terracota cálido de luminosidad medio (5/10) y saturación muy alta (10/10) que equilibra el espacio.,,,"Color Alba 40YY 48/750 — Luces Teatrales *. HEX #E2AE00, RGB 226,174,0. Familia oficial: Dorado. Temperatura Cálido; luminosidad Medio (5/10); saturación Muy Alta (10/10). Familia visual: Terracota. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad medio (5/10) y saturación muy alta (10/10) que equilibra el espacio."
10YY 50/469,Luna Agreste,#EBAE62,"235,174,98",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/luna-agreste-10yy-50-469-1671301,imagenes/10YY50469.jpg,Cálido,5,8,Medio,Alta,Arena,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Arena cálido de luminosidad medio (5/10) y saturación alta (8/10) que equilibra el espacio.,,,"Color Alba 10YY 50/469 — Luna Agreste. HEX #EBAE62, RGB 235,174,98. Familia oficial: Dorado. Temperatura Cálido; luminosidad Medio (5/10); saturación Alta (8/10). Familia visual: Arena. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Arena cálido de luminosidad medio (5/10) y saturación alta (8/10) que equilibra el espacio."
35YY 81/233,Luna de Otoño,#F8DEB1,"248,222,177",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/luna-de-otono-35yy-81-233-1671939,imagenes/35YY81233.jpg,Cálido,8,9,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación muy alta (9/10) que aporta amplitud visual.,,,"Color Alba 35YY 81/233 — Luna de Otoño. HEX #F8DEB1, RGB 248,222,177. Familia oficial: Dorado. Temperatura Cálido; luminosidad Alto (8/10); saturación Muy Alta (9/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación muy alta (9/10) que aporta amplitud visual."
20YY 23/246,Madera Curtida,#987B54,"152,123,84",Dorado,,https://www.alba.com.ar/es/paletas-de-colores/madera-curtida-20yy-23-246-1671444,imagenes/20YY23246.jpg,Cálido,3,4,Bajo,Baja,Terracota,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Terracota cálido de luminosidad bajo (3/10) y saturación baja (4/10) que genera profundidad.,,,"Color Alba 20YY 23/246 — Madera Curtida. HEX #987B54, RGB 152,123,84. Familia oficial: Dorado. Temperatura Cálido; luminosidad Bajo (3/10); saturación Baja (4/10). Familia visual: Terracota. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad bajo (3/10) y saturación baja (4/10) que genera profundidad."
